id,title,Rating,maincateg,platform,price1,actprice1,Offer %,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1,Discount_Amount,cumulative_ratings
14869,Girls Stylish Casual Sports Shoe Sneakers For Women  (White),4.3,Women,Flipkart,699,999,30.03,787.0,133.0,478.0,182.0,78.0,15,34,1,300,48467.59999999945
11446,Mojaris For Men  (Black),4.2,Men,Flipkart,597,699,14.59,9.0,2.0,6.0,1.0,1.0,0,1,0,102,48471.79999999945
11021,"Men's Brown Height Increasing Faux Leather Jutti, Nagra And Mojari Jutis For Men  (Brown)",3.7,Men,Flipkart,725,2999,75.83,22.0,5.0,11.0,1.0,5.0,3,2,1,2274,48475.49999999945
3524,Women Off White Flats Sandal,4.2,Women,Flipkart,302,999,69.77,202.0,24.0,112.0,56.0,13.0,7,14,0,697,48479.699999999444
19721,Jutis For Women  (Black),4.2,Women,Flipkart,219,499,56.11,165.0,13.0,94.0,33.0,18.0,9,11,0,280,48483.89999999944
14437,Men's Faux Leather Height Increasing Casual Traditional Punjabi Jutti White Color Shoes Jutis For Men  (White),3.9,Men,Flipkart,765,2999,74.49,459.0,86.0,228.0,97.0,53.0,22,59,1,2234,48487.79999999944
18889,Flip Flops,4.4,Women,Flipkart,190,199,4.52,213.0,24.0,129.0,58.0,19.0,4,3,1,9,48492.199999999444
11462,"Walking Shoes For Men  (Black, Grey)",4.0,Men,Flipkart,499,599,16.69,24657.0,3554.0,12484.0,5813.0,3195.0,1197,1968,1,100,48496.199999999444
10207,Bellies For Women  (Red),3.9,Women,Flipkart,599,999,40.04,98.0,11.0,45.0,24.0,12.0,4,13,0,400,48500.099999999446
209,Men Synthetic Leather Chappal (Camel) Slippers,3.6,Men,Flipkart,364,1036,60.11,16357.0,2040.0,3511.0,3110.0,3088.0,584,2599,1,672,48503.699999999444
7372,Women Silver Heels Sandal,3.5,Women,Flipkart,525,1199,56.21,22.0,3.0,6.0,7.0,3.0,3,3,0,674,48507.199999999444
11985,RS 2.0 Mono Metal Wn s Casuals For Women  (Black),5.0,Women,Flipkart,3810,6999,45.56,6.0,2.0,6.0,0.0,0.0,0,0,1,3189,48512.199999999444
20008,Athleisure Range Ankle Sports Walking Shoes For Women  (White),4.3,Women,Flipkart,1708,5695,70.01,775.0,95.0,486.0,164.0,50.0,21,54,1,3987,48516.49999999945
13215,Women Maroon Heels Sandal,4.2,Women,Flipkart,1999,4495,55.53,11.0,4.0,6.0,2.0,2.0,1,0,0,2496,48520.699999999444
3480,Mojaris For Men  (Brown),4.2,Men,Flipkart,427,999,57.26,321.0,48.0,192.0,62.0,34.0,17,16,1,572,48524.89999999944
9352,Walking Shoes For Men  (Yellow),4.0,Men,Flipkart,474,999,52.55,372.0,61.0,203.0,62.0,38.0,25,44,1,525,48528.89999999944
17483,Ontario IDP Sneakers For Men  (Blue),4.0,Men,Flipkart,1499,2999,50.02,1565.0,188.0,796.0,361.0,154.0,79,175,1,1500,48532.89999999944
18476,CONCUESTER Running Shoes For Men  (Blue),4.3,Men,Flipkart,1800,3599,49.99,240.0,38.0,145.0,65.0,11.0,7,12,1,1799,48537.199999999444
11492,Women Black Heels Sandal,3.8,Women,Flipkart,155,999,84.48,362.0,37.0,190.0,51.0,39.0,28,54,1,844,48540.99999999945
10267,Slides,3.5,Men,Flipkart,240,999,75.98,965.0,136.0,424.0,140.0,115.0,80,206,1,759,48544.49999999945
1315,Women's Combo pack of 2 Sneakers For Women  (Multicolor),4.1,Women,Flipkart,527,798,33.96,19234.0,3094.0,9576.0,4868.0,2617.0,894,1279,1,271,48548.599999999446
287,Boots For Women  (Pink),4.1,Women,Flipkart,330,1130,62.16,306.0,151.0,150.0,60.0,3.0,10,83,0,800,48552.699999999444
14519,Navy & Grey Color Men's Hawai (Pack of 2) Slippers,4.0,Men,Flipkart,279,1198,76.71,263.0,39.0,137.0,55.0,32.0,17,22,0,919,48556.699999999444
10361,Slippers,3.5,Men,Flipkart,299,799,62.58,520.0,70.0,204.0,95.0,69.0,47,105,0,500,48560.199999999444
14981,Running Shoes For Men  (Blue),4.0,Men,Flipkart,555,999,44.44,13201.0,1769.0,6488.0,2909.0,1855.0,733,1216,1,444,48564.199999999444
15501,Derby For Men  (Black),4.3,Men,Flipkart,1549,4299,63.97,168.0,35.0,93.0,43.0,21.0,3,8,0,2750,48568.49999999945
1459,Men Black Sandal,3.7,Men,Flipkart,496,1999,75.19,448.0,49.0,194.0,91.0,63.0,32,68,0,1503,48572.199999999444
15520,Trending White Dailyuse Flip Flops Non-Slip Healthy Flip Flop for Men Slippers,3.8,Men,Flipkart,165,499,66.93,128.0,20.0,63.0,24.0,12.0,11,18,0,334,48575.99999999945
379,Women Black Heels Sandal,3.9,Women,Flipkart,576,1142,40.04,387.0,66.0,155.0,60.0,34.0,23,56,1,566,48579.89999999945
15946,Ethnic II Men's Ethnic Juti/Jutti/Mojdi II Jutis For Men  (Gold),4.4,Men,Flipkart,280,799,64.96,48.0,4.0,29.0,15.0,1.0,0,3,0,519,48584.29999999945
7797,Sports Mesh Running Shoes For Women  (Green),4.0,Women,Flipkart,756,899,15.91,937.0,130.0,448.0,257.0,101.0,42,89,1,143,48588.29999999945
406,Flip Flops,2.8,Women,Flipkart,420,1156,52.55,10.0,1.0,2.0,4.0,3.0,5,2,0,736,48591.09999999945
3625,Women Gold Flats Sandal,4.6,Women,Flipkart,599,999,40.04,15.0,0.0,10.0,4.0,0.0,0,0,1,400,48595.69999999945
948,"Running,Walking, Sports, Gym & Fitness Shoes for Girls Running Shoes For Women  (Pink)",4.2,Women,Flipkart,384,844,54.05,1602.0,214.0,998.0,355.0,94.0,3,134,0,460,48599.89999999945
6949,Slides,4.1,Men,Flipkart,299,499,40.08,628.0,59.0,384.0,78.0,53.0,45,68,0,200,48603.99999999945
7715,Sneakers For Women  (Yellow),4.3,Women,Flipkart,979,999,2.0,152.0,26.0,102.0,24.0,8.0,8,10,0,20,48608.29999999945
6603,Mojaris For Women  (Multicolor),3.8,Women,Flipkart,194,799,75.72,156.0,28.0,74.0,31.0,23.0,8,20,0,605,48612.09999999945
3917,"sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men<U+FFFD> Sneakers For Men  (Black)",4.1,Men,Flipkart,379,999,62.06,30687.0,3748.0,17616.0,5205.0,3257.0,1716,2893,1,620,48616.19999999945
1391,Women Pink Flats Sandal,4.0,Women,Flipkart,699,999,30.03,116.0,16.0,49.0,37.0,17.0,5,8,0,300,48620.19999999945
18390,Bellies For Women  (Black),3.9,Women,Flipkart,288,499,42.28,895.0,111.0,491.0,126.0,100.0,66,112,1,211,48624.09999999945
9212,Walking Shoes For Men  (Blue),3.8,Men,Flipkart,599,2499,76.03,19.0,2.0,0.0,0.0,0.0,0,0,0,1900,48627.899999999456
858,"Bullet-02 Walking Shoes For Men  (Grey, Green)",4.0,Men,Flipkart,413,489,16.69,15421.0,2454.0,10806.0,2176.0,2088.0,429,731,1,76,48631.899999999456
7620,high top Sneakers for men High Tops For Men  (Orange),4.1,Men,Flipkart,450,999,54.96,15636.0,1738.0,9462.0,2262.0,1517.0,797,1598,1,549,48635.999999999454
10330,Women Black Heels Sandal,4.0,Women,Flipkart,597,1499,60.17,350.0,48.0,191.0,66.0,49.0,26,24,1,902,48639.999999999454
616,Boots For Women  (Black),3.4,Women,Flipkart,368,1313,67.74,5.0,1.0,3.0,2.0,5.0,4,4,0,945,48643.399999999456
14472,Karans Mens Brown Leather Jutti Jutis For Men  (Brown),2.7,Men,Flipkart,699,999,30.03,3.0,0.0,1.0,0.0,0.0,1,1,0,300,48646.09999999945
6715,Men Brown Sandal,3.9,Men,Flipkart,750,1499,49.97,76.0,12.0,35.0,17.0,11.0,4,9,1,749,48649.999999999454
13854,Navy blue Women Home| Girls Casual Chappals| Bathroom Footwear| Perfect Flipflops For Daily Wear| Walking Sleepers Slides,3.7,Women,Flipkart,299,499,40.08,6.0,0.0,4.0,1.0,3.0,2,0,0,200,48653.69999999945
2192,"Rajasthani Jaipuri Partywear Ethnic Womens Girls Ladies Shoe Jutis Jutis For Women  (White, Gold)",4.1,Women,Flipkart,265,499,46.89,127.0,13.0,79.0,15.0,12.0,6,15,1,234,48657.79999999945
10948,White Sneakers Sneakers For Men  (White),4.0,Men,Flipkart,348,999,65.17,25666.0,3706.0,13510.0,4690.0,3251.0,1417,2798,1,651,48661.79999999945
6334,Men Tan Sandal,4.2,Men,Flipkart,862,999,13.71,35.0,5.0,20.0,8.0,3.0,1,3,1,137,48665.99999999945
17577,Hustle XT Running Shoes For Men  (Black),4.2,Men,Flipkart,2399,3999,40.01,318.0,48.0,197.0,61.0,21.0,13,26,1,1600,48670.199999999444
9655,Amazon Brand - House & Shields Men's Canvas Sneakers,4.1,Men,Amazon,399,399,0.0,50.0,27.0,9.0,3.0,9.0,24,55,0,0,48674.29999999944
17182,"Women Grey, Beige Heels Sandal",4.1,Women,Flipkart,368,1299,71.67,102.0,16.0,48.0,25.0,19.0,0,7,1,931,48678.39999999944
19915,"Men Brown, Tan Sandal",4.3,Men,Flipkart,683,899,24.03,306.0,1.0,3.0,4.0,1.0,0,0,0,216,48682.699999999444
63,"Angel-04 Casual sneakers for ladies | sports shoes for women | Running shoes for girls stylish latest design new fashion | Lace up Lightweight grey shoes for jogging, walking, gym & party Walking Shoes For Women  (Grey)",4.1,Women,Flipkart,702,1152,35.04,6217.0,992.0,4434.0,994.0,282.0,160,347,1,450,48686.79999999944
3360,"COURTKING2 Badminton Shoes For Men  (Red, Black)",4.3,Men,Flipkart,1253,1790,30.0,306.0,2488.0,150.0,5178.0,1619.0,449,734,1,537,48691.099999999446
6144,Boots For Women  (Tan),5.0,Women,Flipkart,699,1999,65.03,4.0,1.0,4.0,0.0,0.0,0,0,0,1300,48696.099999999446
18147,Boxer-303 Sneakers For Men  (Black),3.8,Men,Flipkart,284,499,43.09,111363.0,15466.0,54273.0,17041.0,15575.0,8435,16039,1,215,48699.89999999945
7418,Men Tan Casual Sandal,4.2,Men,Flipkart,630,749,15.89,18326.0,2518.0,10038.0,4554.0,1930.0,663,1141,1,119,48704.099999999446
6230,Women Brown Heels Sandal,4.2,Women,Flipkart,425,499,14.83,72.0,15.0,44.0,12.0,7.0,3,6,0,74,48708.29999999944
3909,Running Shoes For Men (Multicolor) Walking Shoes For Men  (Multicolor),4.0,Men,Flipkart,399,1499,73.38,150.0,21.0,87.0,16.0,20.0,16,11,1,1100,48712.29999999944
8624,Men Tan Sandal,3.1,Men,Flipkart,854,2495,65.77,153.0,21.0,54.0,13.0,21.0,19,46,0,1641,48715.39999999944
16640,Fit-Man 104 Slip On Sneakers For Men  (Blue),3.8,Men,Flipkart,199,1299,84.68,1668.0,228.0,821.0,294.0,228.0,121,204,0,1100,48719.199999999444
19118,Women Pink Flats Sandal,4.3,Women,Flipkart,630,1295,51.35,100.0,11.0,56.0,29.0,9.0,3,4,1,665,48723.49999999945
14345,Men Grey Sports Sandal,4.2,Men,Flipkart,924,2199,57.98,1973.0,238.0,1021.0,564.0,230.0,64,94,1,1275,48727.699999999444
5953,Casual Light Weight Lace-up Sneakers Sneakers For Men (black) Sneakers For Men  (Black),4.0,Men,Flipkart,398,999,60.16,3102.0,455.0,1762.0,506.0,333.0,152,349,1,601,48731.699999999444
5805,Jutis For Women  (Maroon),4.0,Women,Flipkart,189,499,62.12,61.0,4.0,34.0,8.0,9.0,4,6,0,310,48735.699999999444
11663,REEBOK STARK FLIP LP Flip Flops,4.0,Men,Flipkart,727,1399,48.03,371.0,46.0,194.0,80.0,35.0,24,38,1,672,48739.699999999444
3440,Jutis For Men  (Maroon),3.5,Men,Flipkart,499,999,50.05,4.0,2.0,1.0,1.0,1.0,1,0,0,500,48743.199999999444
2173,Sneakers For Men  (Tan),4.0,Men,Flipkart,569,1299,56.2,1230.0,198.0,644.0,232.0,166.0,64,124,1,730,48747.199999999444
16388,Stylish & Fashionable Slip-on 0.5 Inch. Bellies For Women  (Pink),4.2,Women,Flipkart,349,699,50.07,186.0,29.0,105.0,39.0,20.0,12,10,0,350,48751.39999999944
4413,Walking Shoes For Men  (Black),4.2,Men,Flipkart,299,499,40.08,69.0,7.0,44.0,11.0,4.0,5,5,0,200,48755.59999999944
3599,Women Tan Heels Sandal,4.9,Women,Flipkart,2801,3999,29.96,7.0,3.0,6.0,1.0,0.0,0,0,1,1198,48760.49999999944
18823,Men White Sandal,4.3,Men,Flipkart,2271,3495,35.02,687.0,82.0,466.0,117.0,34.0,14,56,0,1224,48764.79999999944
12805,Oxford For Men  (Tan),4.3,Men,Flipkart,2076,2595,20.0,348.0,69.0,213.0,83.0,28.0,4,20,1,519,48769.099999999446
20071,Sparx Women SL-120 Casual Shoes,4.1,Women,Amazon,494,549,10.02,131.0,42.0,7.0,5.0,9.0,25,54,0,55,48773.199999999444
15079,Flip Flops,4.2,Women,Flipkart,299,699,57.22,15.0,5.0,8.0,4.0,2.0,0,1,1,400,48777.39999999944
14706,Women Blue Wedges Sandal,4.1,Women,Flipkart,474,999,52.55,1027.0,178.0,563.0,228.0,108.0,49,79,1,525,48781.49999999944
19149,Slides,3.9,Women,Flipkart,292,999,70.77,40.0,6.0,21.0,6.0,6.0,1,6,0,707,48785.39999999944
9999,Men Brown Sandal,4.1,Men,Flipkart,445,999,55.46,15.0,4.0,6.0,6.0,2.0,1,0,0,554,48789.49999999944
20410,"Bellies Jutis For Women  (Blue, Gold)",3.8,Women,Flipkart,290,499,41.88,57.0,6.0,26.0,16.0,3.0,2,10,0,209,48793.29999999944
3434,Mellow IDP Slippers,4.3,Men,Flipkart,1047,1499,30.15,222.0,19.0,141.0,40.0,24.0,7,10,1,452,48797.599999999446
7357,"Boots, Outdoors, Boat Shoes Casuals For Men  (Tan)",3.9,Men,Flipkart,499,999,50.05,36347.0,5290.0,18111.0,6424.0,4830.0,2394,4588,1,500,48801.49999999945
7223,Nagra for Men ( Black 09 ) Jutis For Men  (Black),4.2,Men,Flipkart,474,999,52.55,196.0,29.0,106.0,46.0,25.0,6,13,0,525,48805.699999999444
5592,Women Black Heels Sandal,4.0,Women,Flipkart,399,699,42.92,10112.0,1634.0,5092.0,2432.0,1281.0,476,831,1,300,48809.699999999444
20465,Casuals For Women  (Grey),4.2,Women,Flipkart,208,599,65.28,55.0,8.0,29.0,13.0,7.0,1,4,0,391,48813.89999999944
7588,Women Black Heels Sandal,4.2,Women,Flipkart,499,599,16.69,4809.0,875.0,2874.0,914.0,441.0,216,364,1,100,48818.09999999944
7794,Slippers,3.7,Women,Flipkart,187,499,62.53,19.0,3.0,10.0,3.0,1.0,1,3,0,312,48821.799999999435
20399,Women Black Wedges Sandal,4.1,Women,Flipkart,499,999,50.05,1900.0,303.0,1020.0,437.0,197.0,90,156,1,500,48825.899999999434
7283,Slip On For Men  (Tan),3.9,Men,Flipkart,549,999,45.05,318.0,50.0,169.0,57.0,34.0,17,41,1,450,48829.799999999435
9269,Designer belly Jutis For Women  (Red),3.8,Women,Flipkart,279,499,44.09,30.0,1.0,15.0,3.0,6.0,3,3,0,220,48833.59999999944
12521,Women Black Wedges Sandal,4.3,Women,Flipkart,1456,1995,27.02,135.0,25.0,86.0,26.0,10.0,3,10,1,539,48837.89999999944
13947,Women Blue Wedges Sandal,3.9,Women,Flipkart,319,1299,75.44,27.0,4.0,17.0,2.0,1.0,2,5,0,980,48841.79999999944
18166,Boots For Women  (Black),4.3,Women,Flipkart,394,999,60.56,6267.0,1237.0,3876.0,1261.0,566.0,202,362,0,605,48846.099999999446
14801,Casuals For Men  (Black),4.1,Men,Flipkart,426,999,57.36,4671.0,657.0,2510.0,1084.0,544.0,200,333,1,573,48850.199999999444
6356,Training & Gym Shoes For Men  (Black),3.9,Men,Flipkart,379,999,62.06,8906.0,28.0,4829.0,1273.0,958.0,591,1255,1,620,48854.099999999446
2182,Women Off White Flats Sandal,4.1,Women,Flipkart,316,999,68.37,323.0,52.0,177.0,58.0,50.0,14,24,1,683,48858.199999999444
1319,Jutis For Women  (Black),3.8,Women,Flipkart,148,599,75.29,16.0,0.0,9.0,2.0,1.0,1,3,0,451,48861.99999999945
20289,FITMAN Slip On Sneakers For Men  (Multicolor),3.8,Men,Flipkart,227,1299,82.53,1668.0,228.0,821.0,294.0,228.0,121,204,0,1072,48865.79999999945
5748,Women Purple Flats Sandal,4.1,Women,Flipkart,197,219,10.05,1045.0,179.0,538.0,250.0,143.0,41,73,1,22,48869.89999999945
418,Combo Pack of 4 Casual Loafer Sneakers Shoes Casuals For Men  (Multicolor),4.1,Men,Flipkart,524,1927,70.99,8661.0,1207.0,8672.0,1793.0,820.0,475,164,1,1403,48873.99999999945
13225,"Women Tan, Black Sports Sandal",3.6,Women,Flipkart,584,1299,55.04,12.0,3.0,4.0,3.0,3.0,0,2,1,715,48877.599999999446
1658,"Inklenzo Men's Mesh Quality Black Running Sports Walking Casual Sneakers Shoes Size 6,7,8,9,10",3.4,Men,Amazon,379,599,36.73,293.0,82.0,25.0,7.0,12.0,17,39,0,220,48880.99999999945
15037,"WNDR-13 Grey Pink Walking Shoes,Gym Shoes,Casual Shoes,Training Shoes,Sports Shoes, Running For Women  (Pink, Grey)",4.0,Women,Flipkart,524,999,47.55,7853.0,1142.0,3630.0,2046.0,1130.0,403,644,1,475,48884.99999999945
1346,Men Brown Casual Sandal,4.2,Men,Flipkart,495,545,9.17,194.0,23.0,107.0,47.0,16.0,11,13,0,50,48889.199999999444
9191,"Womens Comfort Stylish Trending with colorful Printed Slippers combo (Pack Of 4 pairs) Flip Flops, size 8 Slippers",3.5,Women,Flipkart,244,1099,77.8,810.0,117.0,306.0,126.0,149.0,85,144,0,855,48892.699999999444
5745,"Women's/Ladies/Female/Girls Lightweight Comfortable, Casualwear Black High Ankle Length Lace-Up Boots Boots For Women Boots For Women  (Black)",4.4,Women,Flipkart,525,999,47.45,5.0,0.0,3.0,1.0,1.0,0,0,0,474,48897.099999999446
15981,Pack of 02 Pairs Latest Comfort Flip Flops Men's Slipper Slides Slides,3.3,Men,Flipkart,398,998,60.12,244.0,29.0,92.0,38.0,28.0,24,62,1,600,48900.39999999945
8371,Women Black Wedges Sandal,3.3,Women,Flipkart,314,449,30.07,140.0,18.0,54.0,15.0,20.0,14,36,0,135,48903.69999999945
14817,Jutis for Women's Jutis For Women  (Brown),3.9,Women,Flipkart,459,549,16.39,63.0,5.0,30.0,16.0,7.0,2,9,0,90,48907.59999999945
560,"Jutis For Women  (Gold, Black)",4.0,Women,Flipkart,187,385,60.12,2663.0,366.0,3360.0,641.0,291.0,166,289,0,198,48911.59999999945
15003,Women Fashion Sneakers Walking Shoes For Women  (Green),4.1,Women,Flipkart,854,1999,57.28,637.0,84.0,315.0,176.0,73.0,19,54,1,1145,48915.69999999945
945,ATHLEO Sports Running Shoes For Women  (Purple),4.0,Women,Flipkart,661,929,33.37,69.0,6.0,29.0,22.0,8.0,1,5,1,268,48919.69999999945
5563,Boots For Women  (Pink),4.1,Women,Flipkart,379,999,62.06,2077.0,360.0,1148.0,463.0,225.0,81,160,1,620,48923.79999999945
17538,Men Grey Sports Sandal,4.5,Men,Flipkart,1379,2299,40.02,51.0,7.0,33.0,13.0,3.0,0,2,1,920,48928.29999999945
3244,DOCTOR EXTRA SOFT Ortho Care Diabetic Orthopaedic Comfort Dr Slippers and Flipflops For Men's and Boy's Flip Flops,4.1,Men,Flipkart,449,799,43.8,6133.0,818.0,3254.0,1549.0,674.0,262,394,1,350,48932.39999999945
2286,Stylish Heel Sneakers For Women  (White),4.2,Women,Flipkart,449,999,55.06,431.0,69.0,245.0,102.0,49.0,14,21,1,550,48936.599999999446
10530,Premium Oxford Patent Leather White Shining Lace-Up Party Wear Designer Formal Shoes Oxford For Men (Black) Derby For Men  (Black),3.7,Men,Flipkart,495,999,50.45,29.0,4.0,13.0,6.0,2.0,4,4,1,504,48940.29999999944
10843,"Sneakers For Men  (Red, White)",4.3,Men,Flipkart,199,499,60.12,32.0,2.0,21.0,4.0,3.0,3,1,0,300,48944.599999999446
19710,"Men's Brown Height Increasing Faux Leather Jutti, Nagra And Mojari Jutis For Men  (Brown)",3.7,Men,Flipkart,725,2999,75.83,22.0,5.0,11.0,1.0,5.0,3,2,1,2274,48948.29999999944
6841,Jutis For Women  (Green),3.8,Women,Flipkart,199,599,66.78,5.0,1.0,3.0,0.0,2.0,0,1,0,400,48952.099999999446
6305,Men Black Flats Sandal,4.2,Men,Flipkart,2169,2499,13.21,197.0,26.0,106.0,53.0,15.0,11,12,1,330,48956.29999999944
1557,Slides,4.1,Men,Flipkart,299,499,40.08,628.0,59.0,384.0,78.0,53.0,45,68,0,200,48960.39999999944
15874,Kraasa Men's Synthetic Leather Sneaker,3.2,Men,Amazon,471,499,5.61,3.0,2.0,23.0,10.0,17.0,21,29,0,28,48963.59999999944
10724,Wedges For Women  (Tan),5.0,Women,Flipkart,346,499,30.66,1.0,1.0,1.0,0.0,0.0,0,0,0,153,48968.59999999944
9508,"Combo pack of 2 casual, sneaker and loafer shoes for men Sneakers For Men  (Multicolor)",3.6,Men,Flipkart,498,998,50.1,6056.0,799.0,2767.0,851.0,860.0,547,1031,1,500,48972.19999999944
1033,Casuals For Men  (White),4.1,Men,Flipkart,407,999,59.26,3877.0,519.0,2261.0,636.0,414.0,192,374,0,592,48976.299999999435
15040,Men Blue Flats Sandal,3.9,Men,Flipkart,1047,1999,47.62,114.0,12.0,46.0,35.0,16.0,13,4,1,952,48980.19999999944
13712,"Socks Stylish Cricket , Walking Shoes , Light Weight Sports Shoes Running Shoes For Women  (Black)",4.0,Women,Flipkart,499,999,50.05,523.0,71.0,258.0,134.0,65.0,22,44,0,500,48984.19999999944
2880,Boots For Women  (White),4.3,Women,Flipkart,499,999,50.05,600.0,115.0,368.0,137.0,46.0,16,33,0,500,48988.49999999944
2622,Men Grey Casual Sandal,4.0,Men,Flipkart,569,599,5.01,798.0,132.0,382.0,224.0,95.0,42,55,0,30,48992.49999999944
5216,Perfect Stylish Girls High Ankel Boots For Women  (Brown),4.1,Women,Flipkart,379,999,62.06,916.0,155.0,496.0,184.0,112.0,43,81,0,620,48996.59999999944
7236,Stylish Attractive White Shoes For Men Outdoors For Men  (White),3.6,Men,Flipkart,199,999,80.08,1141.0,98.0,568.0,113.0,114.0,104,242,0,800,49000.19999999944
14289,Slides,4.0,Women,Flipkart,299,999,70.07,748.0,71.0,399.0,152.0,88.0,42,67,1,700,49004.19999999944
2945,Bellies For Women  (Brown),3.9,Women,Flipkart,278,499,44.29,135.0,17.0,74.0,21.0,11.0,16,13,1,221,49008.09999999944
8774,Flip Flops,3.1,Men,Flipkart,149,499,70.14,280.0,21.0,97.0,26.0,37.0,41,79,0,350,49011.19999999944
3343,"Designer Loafers For Men  (Brown, Blue)",4.0,Men,Flipkart,315,499,36.87,5586.0,579.0,3308.0,780.0,533.0,321,644,1,184,49015.19999999944
20772,Slippers,3.8,Women,Flipkart,246,499,50.7,498.0,53.0,233.0,105.0,59.0,39,62,1,253,49018.99999999944
10235,Women Yellow Heels Sandal,4.1,Women,Flipkart,597,1499,60.17,356.0,48.0,187.0,66.0,48.0,25,24,1,902,49023.09999999944
5238,Green Men Home Slides|Boys Casual Chappals| Bathroom Footwear| Perfect Flipflops For Daily Wear| Walking Sleepers Slides,4.1,Men,Flipkart,217,599,63.77,1290.0,191.0,714.0,256.0,146.0,63,111,1,382,49027.19999999944
2205,Women Black Flats Sandal,3.9,Women,Flipkart,195,699,72.1,115.0,23.0,58.0,22.0,21.0,5,11,0,504,49031.09999999944
9341,Womens Printed Hawai Slippers (Pack Of 5) Flip Flops,3.9,Women,Flipkart,284,599,52.59,638.0,44.0,150.0,60.0,34.0,39,71,0,315,49034.99999999944
3910,Perfect Stylish Girls Casual Shoes Sneakers For Women  (White),4.1,Women,Flipkart,349,999,65.07,878.0,127.0,469.0,188.0,114.0,43,73,1,650,49039.09999999944
4191,Casual Sneakers Black Shoes For Men Sneakers For Men  (Black),4.1,Men,Flipkart,449,999,55.06,4090.0,519.0,0.0,0.0,0.0,0,0,1,550,49043.19999999944
7737,Slip On For Men  (Tan),4.1,Men,Flipkart,429,999,57.06,115.0,14.0,72.0,16.0,11.0,4,12,1,570,49047.299999999435
10634,"Combo pack of 2 casual, loafer and sneaker shoes for men Loafers For Men  (Multicolor)",3.9,Men,Flipkart,419,998,58.02,374.0,40.0,200.0,47.0,51.0,23,53,1,579,49051.19999999944
10677,Women Tan Flats Sandal,3.8,Women,Flipkart,189,499,62.12,41.0,3.0,16.0,10.0,10.0,2,3,1,310,49054.99999999944
13514,Women Pink Bellies Sandal,4.0,Women,Flipkart,372,999,62.76,906.0,159.0,448.0,217.0,136.0,43,63,1,627,49058.99999999944
17046,SL 154 Walking Shoes For Women  (Blue),4.3,Women,Flipkart,949,999,5.01,1962.0,238.0,1099.0,540.0,177.0,47,99,0,50,49063.29999999944
5637,SL 164 Walking Shoes For Women  (Blue),4.4,Women,Flipkart,899,999,10.01,1959.0,350.0,1198.0,528.0,121.0,38,59,1,100,49067.699999999444
2634,Sports Casual Running Shoes For Men  (White),3.9,Men,Flipkart,474,999,52.55,5259.0,698.0,2747.0,834.0,650.0,378,650,1,525,49071.599999999446
563,Slippers,4.4,Women,Flipkart,384,1332,76.65,29.0,4.0,5.0,5.0,4.0,3,5,0,948,49075.99999999945
2687,JAKEB Lace Up For Men  (Black),4.3,Men,Flipkart,1049,1499,30.02,107.0,16.0,70.0,21.0,3.0,5,8,1,450,49080.29999999945
13205,Flip Flops,4.2,Men,Flipkart,299,599,50.08,48.0,7.0,26.0,13.0,4.0,1,4,0,300,49084.49999999945
3438,"Combo Pack of 2 Sports Shoes Running Shoes For Men  (Green, Orange)",4.1,Men,Flipkart,498,999,50.15,3279.0,431.0,1913.0,546.0,381.0,189,250,1,501,49088.599999999446
3725,Mojaris For Men  (Blue),4.2,Men,Flipkart,474,999,52.55,50.0,5.0,33.0,5.0,6.0,2,4,0,525,49092.79999999944
12554,"Force Knit IDP Running Shoes For Men  (Blue, White)",4.6,Men,Flipkart,2399,4799,50.01,51.0,4.0,40.0,8.0,1.0,0,2,1,2400,49097.39999999944
724,Slip On For Men  (Black),3.6,Men,Flipkart,341,670,14.83,119.0,14.0,41.0,27.0,31.0,12,14,1,329,49100.99999999944
12815,Slippers,3.7,Men,Flipkart,215,499,56.91,6176.0,772.0,2670.0,1278.0,973.0,479,776,1,284,49104.69999999944
18339,Girls Canvas Heel Sneakers For Women  (Red),4.0,Women,Flipkart,599,649,7.7,14575.0,2331.0,7764.0,3040.0,1768.0,662,1341,1,50,49108.69999999944
10583,Men Navy Casual Sandal,4.2,Men,Flipkart,699,799,12.52,187.0,41.0,104.0,41.0,25.0,6,11,0,100,49112.899999999434
8302,Women Black Heels Sandal,4.4,Women,Flipkart,664,999,33.53,138.0,19.0,89.0,32.0,10.0,3,4,1,335,49117.299999999435
20915,Formal Leather Oxford For Men  (Black),4.2,Men,Flipkart,1498,4995,70.01,4337.0,586.0,2374.0,1097.0,430.0,153,283,1,3497,49121.49999999943
16729,Women Multicolor Flats Sandal,3.8,Women,Flipkart,424,999,57.56,5084.0,813.0,2432.0,874.0,747.0,396,633,0,575,49125.299999999435
3504,Jutis For Women  (Blue),3.8,Women,Flipkart,258,499,48.3,45.0,8.0,24.0,3.0,8.0,5,5,0,241,49129.09999999944
14691,"Womens Walking Shoes Walking Shoes For Women  (White, Grey)",4.0,Women,Flipkart,499,999,50.05,1147.0,164.0,580.0,262.0,164.0,53,88,1,500,49133.09999999944
